Timestamp,Reason,Score,Direction,Signal_Type,Velocity,RSI,ADX,Details
2026-01-02 10:30:06,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,39.57816377170735,47.11884829723631,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.15999999999999998; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0253); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0991); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(47.12); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(39.57816377170735); 'adx': np.float64(47.11884829723631); 'signal_type': 'PE'}
2026-01-02 10:30:14,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:30:22,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:30:31,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:30:39,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:30:47,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:30:55,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:31:04,BLOCK_LOW_SCORE,17,SELLERS_DOMINATING,N/A,0.5,27.529761904750387,48.40087535490541,{'score': 17; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.156; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.6; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0238); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0926); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.4); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(27.529761904750387); 'adx': np.float64(48.40087535490541); 'signal_type': 'N/A'}
2026-01-02 10:31:12,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:31:20,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:31:29,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:31:37,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:31:45,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:31:53,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:32:01,BLOCK_LOW_SCORE,27,SELLERS_DOMINATING,PE,0.6,23.822714681434505,48.28349268947822,{'score': 27; 'required': 65; 'direction': 'SELLERS_DOMINATING'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.6; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.316; 'required': 0.13; 'percentage': 15; 'achieved': True; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0244); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0912); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(48.28); 'required': 25; 'percentage': 15; 'achieved': True; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.6; 'rsi': np.float64(23.822714681434505); 'adx': np.float64(48.28349268947822); 'signal_type': 'PE'}
2026-01-02 10:32:10,BLOCK_LOW_SCORE,0,BALANCED,N/A,0.5,32.700729926998605,47.67310933877013,{'score': 0; 'required': 65; 'direction': 'BALANCED'; 'breakdown': "{'Price Velocity (>0.65)': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 40}; 'Buyer/Seller Dominance (>0.13)': {'current': 0.06999999999999999; 'required': 0.13; 'percentage': 0; 'achieved': False; 'max_points': 15}; 'Candle Body Analysis (>0.6)': {'current': 0.7; 'required': 0.6; 'percentage': 10; 'achieved': True; 'max_points': 10}; 'Movement Diversion': {'current': 0.5; 'required': 0.65; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Operator Activity': {'current': 0; 'required': 0.6; 'percentage': 0; 'achieved': False; 'max_points': 10}; 'Volume Momentum': {'current': 0.5; 'required': 0.55; 'percentage': 0; 'achieved': False; 'max_points': 8}; 'Market Timing': {'current': 10; 'required': 10; 'percentage': 7; 'achieved': True; 'max_points': 7}; 'Consolidation Detection': {'current': np.float64(0.0232); 'required': 0.25; 'percentage': -20; 'achieved': False; 'market_state': 'MILD_CONSOLIDATION'; 'consolidation_score': 70; 'bb_bandwidth': np.float64(0.0875); 'reasons': 'BB_SQUEEZE; TIGHT_BOX'; 'display_value': 'Score:70/100 [BB_SQUEEZE; TIGHT_BOX]'; 'max_points': 0}; 'ADX Trend (>25)': {'current': np.float64(47.67); 'required': 25; 'percentage': -5; 'achieved': False; 'trend_status': 'VERY_STRONG_TREND'; 'trend_direction': 'BEARISH'; 'max_points': 15}}"; 'velocity': 0.5; 'rsi': np.float64(32.700729926998605); 'adx': np.float64(47.67310933877013); 'signal_type': 'N/A'}
